2025-08-25 17:34:56,944 - INFO - Starting transformer training (BPE tokenizer)...
2025-08-25 17:34:56,944 - INFO - Configuration: {
  "model": {
    "d_model": 512,
    "num_heads": 8,
    "num_layers": 6,
    "d_ff": 2048,
    "max_len": 512,
    "dropout": 0.2,
    "src_vocab_size": 32000,
    "tgt_vocab_size": 32000
  },
  "training": {
    "batch_size": 32,
    "epochs": 10,
    "learning_rate": 0.0003,
    "scheduler": {
      "type": "warmup",
      "warmup_steps": 1000,
      "step_factor": 0.5,
      "step_size": 5
    },
    "grad_clip": 1.0,
    "weight_decay": 0.01,
    "save_frequency": 1,
    "log_frequency": 10
  },
  "data": {
    "cache_dir": "src/data/text_cache",
    "sequence_length": 256,
    "min_text_length": 500,
    "train_split": 0.95,
    "max_files": null,
    "special_tokens": {
      "pad_token": "<PAD>",
      "unk_token": "<UNK>",
      "start_token": "<START>",
      "end_token": "<END>"
    },
    "load_batch_size": 1000
  },
  "output": {
    "checkpoint_dir": "output/checkpoints",
    "log_dir": "output/logs",
    "samples_dir": "output/samples",
    "model_name": "transformer_lm",
    "tokenizer_path": "output/checkpoints/tokenizer.json"
  },
  "generation": {
    "max_length": 200,
    "temperature": 0.9,
    "top_k": 40,
    "top_p": 0.95,
    "num_samples": 5,
    "sample_prompt": "The meaning of life is",
    "sample_display_length": 200
  },
  "hardware": {
    "device": "auto",
    "num_workers": 2,
    "pin_memory": true
  },
  "evaluation": {
    "eval_frequency": 2,
    "metrics": [
      "perplexity",
      "loss"
    ],
    "eval_samples": 2000
  }
}
2025-08-25 17:34:57,004 - INFO - Using device: cuda
2025-08-25 17:34:57,004 - INFO - Loading text data from /home/joseph_woodall/workspace/reasoning_models/src/training_pipeline/../../src/data/text_cache...
2025-08-25 17:34:58,359 - INFO - Progress: 669/669 files (100.0%)
2025-08-25 17:34:58,359 - INFO - Loaded batch of 669 texts (Total: 669 texts, 364.7M chars)
2025-08-25 17:34:58,359 - INFO - Completed loading 669 text files (364.7M characters)
2025-08-25 17:34:58,360 - INFO - Train texts: 635, Validation texts: 34
2025-08-25 18:09:21,333 - INFO - Batch 12460/23390, Loss: 3.6032, LR: 0.000396
2025-08-25 18:09:22,857 - INFO - Batch 12470/23390, Loss: 3.4082, LR: 0.000396
2025-08-25 18:09:24,386 - INFO - Batch 12480/23390, Loss: 3.6091, LR: 0.000396
2025-08-25 18:09:25,913 - INFO - Batch 12490/23390, Loss: 3.6907, LR: 0.000395
2025-08-25 18:09:27,440 - INFO - Batch 12500/23390, Loss: 3.4075, LR: 0.000395
2025-08-25 18:09:28,968 - INFO - Batch 12510/23390, Loss: 3.6085, LR: 0.000395
2025-08-25 18:09:30,489 - INFO - Batch 12520/23390, Loss: 3.9544, LR: 0.000395
2025-08-25 18:09:32,010 - INFO - Batch 12530/23390, Loss: 3.6662, LR: 0.000395
2025-08-25 18:09:33,532 - INFO - Batch 12540/23390, Loss: 3.7956, LR: 0.000395
2025-08-25 18:09:35,056 - INFO - Batch 12550/23390, Loss: 3.4946, LR: 0.000394
2025-08-25 18:09:36,578 - INFO - Batch 12560/23390, Loss: 3.5650, LR: 0.000394
2025-08-25 18:09:38,103 - INFO - Batch 12570/23390, Loss: 3.7893, LR: 0.000394
2025-08-25 18:09:39,624 - INFO - Batch 12580/23390, Loss: 3.8392, LR: 0.000394
2025-08-25 18:09:41,150 - INFO - Batch 12590/23390, Loss: 3.7821, LR: 0.000394
2025-08-25 18:09:42,671 - INFO - Batch 12600/23390, Loss: 3.7157, LR: 0.000394
2025-08-25 18:09:44,192 - INFO - Batch 12610/23390, Loss: 3.6077, LR: 0.000394
2025-08-25 18:09:45,713 - INFO - Batch 12620/23390, Loss: 3.7645, LR: 0.000393
2025-08-25 18:09:47,236 - INFO - Batch 12630/23390, Loss: 3.8569, LR: 0.000393
2025-08-25 18:09:48,756 - INFO - Batch 12640/23390, Loss: 3.7568, LR: 0.000393
2025-08-25 18:09:50,291 - INFO - Batch 12650/23390, Loss: 3.7153, LR: 0.000393
2025-08-25 18:09:51,819 - INFO - Batch 12660/23390, Loss: 4.1381, LR: 0.000393
2025-08-25 18:09:53,352 - INFO - Batch 12670/23390, Loss: 3.6957, LR: 0.000393
2025-08-25 18:09:54,883 - INFO - Batch 12680/23390, Loss: 3.9777, LR: 0.000392
2025-08-25 18:09:56,414 - INFO - Batch 12690/23390, Loss: 3.8567, LR: 0.000392
2025-08-25 18:09:57,941 - INFO - Batch 12700/23390, Loss: 3.4161, LR: 0.000392
2025-08-25 18:09:59,470 - INFO - Batch 12710/23390, Loss: 3.3794, LR: 0.000392
2025-08-25 18:10:00,990 - INFO - Batch 12720/23390, Loss: 3.7256, LR: 0.000392
2025-08-25 18:10:02,513 - INFO - Batch 12730/23390, Loss: 3.7892, LR: 0.000392
2025-08-25 18:10:04,034 - INFO - Batch 12740/23390, Loss: 3.3279, LR: 0.000392
2025-08-25 18:10:05,554 - INFO - Batch 12750/23390, Loss: 3.9980, LR: 0.000391
2025-08-25 18:10:07,077 - INFO - Batch 12760/23390, Loss: 3.9349, LR: 0.000391
2025-08-25 18:10:08,599 - INFO - Batch 12770/23390, Loss: 3.6491, LR: 0.000391
2025-08-25 18:10:10,119 - INFO - Batch 12780/23390, Loss: 3.8901, LR: 0.000391
2025-08-25 18:10:11,640 - INFO - Batch 12790/23390, Loss: 3.7961, LR: 0.000391
2025-08-25 18:10:13,161 - INFO - Batch 12800/23390, Loss: 3.7368, LR: 0.000391
2025-08-25 18:10:14,682 - INFO - Batch 12810/23390, Loss: 3.8846, LR: 0.000390
2025-08-25 18:10:16,204 - INFO - Batch 12820/23390, Loss: 3.7260, LR: 0.000390
2025-08-25 18:10:17,723 - INFO - Batch 12830/23390, Loss: 3.7453, LR: 0.000390
2025-08-25 18:10:19,246 - INFO - Batch 12840/23390, Loss: 3.8601, LR: 0.000390
2025-08-25 18:10:20,769 - INFO - Batch 12850/23390, Loss: 3.6359, LR: 0.000390
2025-08-25 18:10:22,290 - INFO - Batch 12860/23390, Loss: 3.8602, LR: 0.000390
2025-08-25 18:10:23,823 - INFO - Batch 12870/23390, Loss: 3.6200, LR: 0.000390
2025-08-25 18:10:25,355 - INFO - Batch 12880/23390, Loss: 3.6400, LR: 0.000389
2025-08-25 18:10:26,888 - INFO - Batch 12890/23390, Loss: 3.9199, LR: 0.000389
2025-08-25 18:10:28,413 - INFO - Batch 12900/23390, Loss: 3.5034, LR: 0.000389
2025-08-25 18:10:29,933 - INFO - Batch 12910/23390, Loss: 3.5717, LR: 0.000389
2025-08-25 18:10:31,455 - INFO - Batch 12920/23390, Loss: 3.3513, LR: 0.000389
2025-08-25 18:10:32,976 - INFO - Batch 12930/23390, Loss: 3.7380, LR: 0.000389
2025-08-25 18:10:34,499 - INFO - Batch 12940/23390, Loss: 3.7751, LR: 0.000388
2025-08-25 18:10:36,020 - INFO - Batch 12950/23390, Loss: 3.4436, LR: 0.000388
2025-08-25 18:10:37,541 - INFO - Batch 12960/23390, Loss: 3.7335, LR: 0.000388
2025-08-25 18:10:39,061 - INFO - Batch 12970/23390, Loss: 3.5774, LR: 0.000388
2025-08-25 18:10:40,583 - INFO - Batch 12980/23390, Loss: 3.5168, LR: 0.000388
2025-08-25 18:10:42,104 - INFO - Batch 12990/23390, Loss: 3.6134, LR: 0.000388
2025-08-25 18:10:43,626 - INFO - Batch 13000/23390, Loss: 3.6528, LR: 0.000388
2025-08-25 18:10:45,148 - INFO - Batch 13010/23390, Loss: 3.7894, LR: 0.000387
2025-08-25 18:10:46,671 - INFO - Batch 13020/23390, Loss: 3.7384, LR: 0.000387
2025-08-25 18:10:48,193 - INFO - Batch 13030/23390, Loss: 3.7283, LR: 0.000387
2025-08-25 18:10:49,713 - INFO - Batch 13040/23390, Loss: 3.6996, LR: 0.000387
2025-08-25 18:10:51,235 - INFO - Batch 13050/23390, Loss: 3.4483, LR: 0.000387
2025-08-25 18:10:52,762 - INFO - Batch 13060/23390, Loss: 3.7858, LR: 0.000387
2025-08-25 18:10:54,294 - INFO - Batch 13070/23390, Loss: 3.8490, LR: 0.000387
2025-08-25 18:10:55,823 - INFO - Batch 13080/23390, Loss: 3.7723, LR: 0.000386
2025-08-25 18:10:57,355 - INFO - Batch 13090/23390, Loss: 3.7960, LR: 0.000386
2025-08-25 18:10:58,877 - INFO - Batch 13100/23390, Loss: 3.9780, LR: 0.000386
2025-08-25 18:11:00,399 - INFO - Batch 13110/23390, Loss: 3.5024, LR: 0.000386
2025-08-25 18:11:01,919 - INFO - Batch 13120/23390, Loss: 3.5713, LR: 0.000386
2025-08-25 18:11:03,443 - INFO - Batch 13130/23390, Loss: 3.5718, LR: 0.000386
2025-08-25 18:11:04,964 - INFO - Batch 13140/23390, Loss: 3.6426, LR: 0.000386
2025-08-25 18:11:06,484 - INFO - Batch 13150/23390, Loss: 3.3945, LR: 0.000385
2025-08-25 18:11:08,006 - INFO - Batch 13160/23390, Loss: 3.8409, LR: 0.000385
2025-08-25 18:11:09,526 - INFO - Batch 13170/23390, Loss: 3.5507, LR: 0.000385
2025-08-25 18:11:11,048 - INFO - Batch 13180/23390, Loss: 3.8512, LR: 0.000385
2025-08-25 18:11:12,571 - INFO - Batch 13190/23390, Loss: 3.8090, LR: 0.000385
2025-08-25 18:11:14,093 - INFO - Batch 13200/23390, Loss: 3.6150, LR: 0.000385
2025-08-25 18:11:15,614 - INFO - Batch 13210/23390, Loss: 3.8510, LR: 0.000385
2025-08-25 18:11:17,136 - INFO - Batch 13220/23390, Loss: 3.8688, LR: 0.000384
2025-08-25 18:11:18,658 - INFO - Batch 13230/23390, Loss: 3.7917, LR: 0.000384
2025-08-25 18:11:20,179 - INFO - Batch 13240/23390, Loss: 3.5210, LR: 0.000384
2025-08-25 18:11:21,699 - INFO - Batch 13250/23390, Loss: 3.4479, LR: 0.000384
2025-08-25 18:11:23,221 - INFO - Batch 13260/23390, Loss: 3.5129, LR: 0.000384
2025-08-25 18:11:24,742 - INFO - Batch 13270/23390, Loss: 3.8100, LR: 0.000384
2025-08-25 18:11:26,266 - INFO - Batch 13280/23390, Loss: 3.6442, LR: 0.000383
2025-08-25 18:11:27,797 - INFO - Batch 13290/23390, Loss: 3.6743, LR: 0.000383
2025-08-25 18:11:29,336 - INFO - Batch 13300/23390, Loss: 3.4811, LR: 0.000383
2025-08-25 18:11:30,866 - INFO - Batch 13310/23390, Loss: 3.5497, LR: 0.000383
2025-08-25 18:11:32,391 - INFO - Batch 13320/23390, Loss: 3.6423, LR: 0.000383
2025-08-25 18:11:33,912 - INFO - Batch 13330/23390, Loss: 3.8863, LR: 0.000383
2025-08-25 18:11:35,435 - INFO - Batch 13340/23390, Loss: 3.9079, LR: 0.000383
2025-08-25 18:11:36,955 - INFO - Batch 13350/23390, Loss: 3.6765, LR: 0.000382
2025-08-25 18:11:38,477 - INFO - Batch 13360/23390, Loss: 3.9832, LR: 0.000382
2025-08-25 18:11:39,997 - INFO - Batch 13370/23390, Loss: 3.7133, LR: 0.000382
2025-08-25 18:11:41,519 - INFO - Batch 13380/23390, Loss: 3.7161, LR: 0.000382
2025-08-25 18:11:43,042 - INFO - Batch 13390/23390, Loss: 3.7011, LR: 0.000382
2025-08-25 18:11:44,565 - INFO - Batch 13400/23390, Loss: 3.7111, LR: 0.000382
2025-08-25 18:11:46,087 - INFO - Batch 13410/23390, Loss: 3.5992, LR: 0.000382
2025-08-25 18:11:47,607 - INFO - Batch 13420/23390, Loss: 3.7991, LR: 0.000381
2025-08-25 18:11:49,130 - INFO - Batch 13430/23390, Loss: 3.6462, LR: 0.000381
2025-08-25 18:11:50,649 - INFO - Batch 13440/23390, Loss: 3.5725, LR: 0.000381
2025-08-25 18:11:52,171 - INFO - Batch 13450/23390, Loss: 3.5276, LR: 0.000381
2025-08-25 18:11:53,694 - INFO - Batch 13460/23390, Loss: 3.6538, LR: 0.000381
2025-08-25 18:11:55,226 - INFO - Batch 13470/23390, Loss: 3.4062, LR: 0.000381
2025-08-25 18:11:56,759 - INFO - Batch 13480/23390, Loss: 3.4775, LR: 0.000381
2025-08-25 18:11:58,290 - INFO - Batch 13490/23390, Loss: 3.7090, LR: 0.000380
2025-08-25 18:11:59,810 - INFO - Batch 13500/23390, Loss: 3.4151, LR: 0.000380
2025-08-25 18:12:01,334 - INFO - Batch 13510/23390, Loss: 3.7778, LR: 0.000380
2025-08-25 18:12:02,855 - INFO - Batch 13520/23390, Loss: 3.3979, LR: 0.000380
2025-08-25 18:12:04,377 - INFO - Batch 13530/23390, Loss: 3.5604, LR: 0.000380
2025-08-25 18:12:05,897 - INFO - Batch 13540/23390, Loss: 3.7293, LR: 0.000380
2025-08-25 18:12:07,418 - INFO - Batch 13550/23390, Loss: 3.8230, LR: 0.000380
2025-08-25 18:12:08,940 - INFO - Batch 13560/23390, Loss: 3.6535, LR: 0.000380
2025-08-25 18:12:10,465 - INFO - Batch 13570/23390, Loss: 3.6862, LR: 0.000379
2025-08-25 18:12:11,983 - INFO - Batch 13580/23390, Loss: 3.5519, LR: 0.000379
2025-08-25 18:12:13,504 - INFO - Batch 13590/23390, Loss: 3.7352, LR: 0.000379
2025-08-25 18:12:15,024 - INFO - Batch 13600/23390, Loss: 3.6335, LR: 0.000379
2025-08-25 18:12:16,546 - INFO - Batch 13610/23390, Loss: 3.6261, LR: 0.000379
2025-08-25 18:12:18,069 - INFO - Batch 13620/23390, Loss: 3.5577, LR: 0.000379
2025-08-25 18:12:19,590 - INFO - Batch 13630/23390, Loss: 3.6891, LR: 0.000379
2025-08-25 18:12:21,112 - INFO - Batch 13640/23390, Loss: 3.7196, LR: 0.000378
2025-08-25 18:12:22,639 - INFO - Batch 13650/23390, Loss: 3.9253, LR: 0.000378
2025-08-25 18:12:24,168 - INFO - Batch 13660/23390, Loss: 3.6268, LR: 0.000378
2025-08-25 18:12:25,698 - INFO - Batch 13670/23390, Loss: 3.7641, LR: 0.000378
2025-08-25 18:12:27,229 - INFO - Batch 13680/23390, Loss: 3.7986, LR: 0.000378
2025-08-25 18:12:28,750 - INFO - Batch 13690/23390, Loss: 3.9086, LR: 0.000378
2025-08-25 18:12:30,270 - INFO - Batch 13700/23390, Loss: 3.9586, LR: 0.000378
2025-08-25 18:12:31,789 - INFO - Batch 13710/23390, Loss: 3.3646, LR: 0.000377
2025-08-25 18:12:33,309 - INFO - Batch 13720/23390, Loss: 3.7445, LR: 0.000377
2025-08-25 18:12:34,831 - INFO - Batch 13730/23390, Loss: 3.8925, LR: 0.000377
2025-08-25 18:12:36,352 - INFO - Batch 13740/23390, Loss: 3.5557, LR: 0.000377
2025-08-25 18:12:37,876 - INFO - Batch 13750/23390, Loss: 3.6862, LR: 0.000377
2025-08-25 18:12:39,398 - INFO - Batch 13760/23390, Loss: 3.6477, LR: 0.000377
2025-08-25 18:12:40,926 - INFO - Batch 13770/23390, Loss: 3.5905, LR: 0.000377
2025-08-25 18:12:42,450 - INFO - Batch 13780/23390, Loss: 3.4776, LR: 0.000376
2025-08-25 18:12:43,970 - INFO - Batch 13790/23390, Loss: 3.3639, LR: 0.000376
2025-08-25 18:12:45,496 - INFO - Batch 13800/23390, Loss: 3.9171, LR: 0.000376
2025-08-25 18:12:47,017 - INFO - Batch 13810/23390, Loss: 3.4691, LR: 0.000376
2025-08-25 18:12:48,538 - INFO - Batch 13820/23390, Loss: 3.7380, LR: 0.000376
2025-08-25 18:12:50,061 - INFO - Batch 13830/23390, Loss: 3.4923, LR: 0.000376
2025-08-25 18:12:51,583 - INFO - Batch 13840/23390, Loss: 3.4328, LR: 0.000376
2025-08-25 18:12:53,107 - INFO - Batch 13850/23390, Loss: 3.5779, LR: 0.000376
2025-08-25 18:12:54,640 - INFO - Batch 13860/23390, Loss: 3.5077, LR: 0.000375
2025-08-25 18:12:56,172 - INFO - Batch 13870/23390, Loss: 3.5855, LR: 0.000375
2025-08-25 18:12:57,704 - INFO - Batch 13880/23390, Loss: 3.7086, LR: 0.000375
2025-08-25 18:12:59,226 - INFO - Batch 13890/23390, Loss: 3.8761, LR: 0.000375
2025-08-25 18:13:00,748 - INFO - Batch 13900/23390, Loss: 3.7086, LR: 0.000375
2025-08-25 18:13:02,270 - INFO - Batch 13910/23390, Loss: 3.3031, LR: 0.000375
2025-08-25 18:13:03,791 - INFO - Batch 13920/23390, Loss: 3.6055, LR: 0.000375
2025-08-25 18:13:05,311 - INFO - Batch 13930/23390, Loss: 3.7813, LR: 0.000374
2025-08-25 18:13:06,833 - INFO - Batch 13940/23390, Loss: 3.8351, LR: 0.000374
2025-08-25 18:13:08,352 - INFO - Batch 13950/23390, Loss: 3.4921, LR: 0.000374
2025-08-25 18:13:09,872 - INFO - Batch 13960/23390, Loss: 3.7572, LR: 0.000374
2025-08-25 18:13:11,395 - INFO - Batch 13970/23390, Loss: 3.6073, LR: 0.000374
2025-08-25 18:13:12,917 - INFO - Batch 13980/23390, Loss: 3.4461, LR: 0.000374
2025-08-25 18:13:14,442 - INFO - Batch 13990/23390, Loss: 3.8326, LR: 0.000374
2025-08-25 18:13:15,962 - INFO - Batch 14000/23390, Loss: 3.7238, LR: 0.000373
2025-08-25 18:13:17,484 - INFO - Batch 14010/23390, Loss: 3.4494, LR: 0.000373
2025-08-25 18:13:19,005 - INFO - Batch 14020/23390, Loss: 3.5115, LR: 0.000373
2025-08-25 18:13:20,525 - INFO - Batch 14030/23390, Loss: 3.8653, LR: 0.000373
2025-08-25 18:13:22,047 - INFO - Batch 14040/23390, Loss: 3.7943, LR: 0.000373
2025-08-25 18:13:23,570 - INFO - Batch 14050/23390, Loss: 3.6373, LR: 0.000373
2025-08-25 18:13:25,104 - INFO - Batch 14060/23390, Loss: 3.6585, LR: 0.000373
2025-08-25 18:13:26,635 - INFO - Batch 14070/23390, Loss: 3.5254, LR: 0.000373
2025-08-25 18:13:28,164 - INFO - Batch 14080/23390, Loss: 3.6921, LR: 0.000372
2025-08-25 18:13:29,688 - INFO - Batch 14090/23390, Loss: 3.9161, LR: 0.000372
2025-08-25 18:13:31,211 - INFO - Batch 14100/23390, Loss: 3.8326, LR: 0.000372
2025-08-25 18:13:32,734 - INFO - Batch 14110/23390, Loss: 3.8063, LR: 0.000372
2025-08-25 18:13:34,256 - INFO - Batch 14120/23390, Loss: 3.4647, LR: 0.000372
2025-08-25 18:13:35,773 - INFO - Batch 14130/23390, Loss: 3.8383, LR: 0.000372
2025-08-25 18:13:37,297 - INFO - Batch 14140/23390, Loss: 3.6310, LR: 0.000372
2025-08-25 18:13:38,820 - INFO - Batch 14150/23390, Loss: 3.5611, LR: 0.000372
2025-08-25 18:13:40,344 - INFO - Batch 14160/23390, Loss: 3.3995, LR: 0.000371
2025-08-25 18:13:41,863 - INFO - Batch 14170/23390, Loss: 3.7383, LR: 0.000371
2025-08-25 18:13:43,387 - INFO - Batch 14180/23390, Loss: 4.0473, LR: 0.000371
2025-08-25 18:13:44,911 - INFO - Batch 14190/23390, Loss: 3.7836, LR: 0.000371
2025-08-25 18:13:46,430 - INFO - Batch 14200/23390, Loss: 3.4759, LR: 0.000371
2025-08-25 18:13:47,950 - INFO - Batch 14210/23390, Loss: 3.8045, LR: 0.000371
2025-08-25 18:13:49,471 - INFO - Batch 14220/23390, Loss: 3.7710, LR: 0.000371
2025-08-25 18:13:50,991 - INFO - Batch 14230/23390, Loss: 3.9133, LR: 0.000370
2025-08-25 18:13:52,511 - INFO - Batch 14240/23390, Loss: 3.7878, LR: 0.000370
2025-08-25 18:13:54,033 - INFO - Batch 14250/23390, Loss: 3.8175, LR: 0.000370
2025-08-25 18:13:55,553 - INFO - Batch 14260/23390, Loss: 3.5733, LR: 0.000370
2025-08-25 18:13:57,083 - INFO - Batch 14270/23390, Loss: 3.8576, LR: 0.000370
2025-08-25 18:13:58,615 - INFO - Batch 14280/23390, Loss: 4.0850, LR: 0.000370
2025-08-25 18:14:00,146 - INFO - Batch 14290/23390, Loss: 3.8611, LR: 0.000370
2025-08-25 18:14:01,669 - INFO - Batch 14300/23390, Loss: 3.8498, LR: 0.000370
2025-08-25 18:14:03,191 - INFO - Batch 14310/23390, Loss: 3.9263, LR: 0.000369
2025-08-25 18:14:04,714 - INFO - Batch 14320/23390, Loss: 3.3572, LR: 0.000369
2025-08-25 18:14:06,235 - INFO - Batch 14330/23390, Loss: 3.5690, LR: 0.000369
2025-08-25 18:14:07,755 - INFO - Batch 14340/23390, Loss: 3.8517, LR: 0.000369
2025-08-25 18:14:09,278 - INFO - Batch 14350/23390, Loss: 3.5952, LR: 0.000369
2025-08-25 18:14:10,797 - INFO - Batch 14360/23390, Loss: 3.3242, LR: 0.000369
2025-08-25 18:14:12,318 - INFO - Batch 14370/23390, Loss: 3.8566, LR: 0.000369
2025-08-25 18:14:13,836 - INFO - Batch 14380/23390, Loss: 3.7577, LR: 0.000369
2025-08-25 18:14:15,356 - INFO - Batch 14390/23390, Loss: 3.4397, LR: 0.000368
2025-08-25 18:14:16,876 - INFO - Batch 14400/23390, Loss: 3.7116, LR: 0.000368
2025-08-25 18:14:18,399 - INFO - Batch 14410/23390, Loss: 3.4719, LR: 0.000368
2025-08-25 18:14:19,919 - INFO - Batch 14420/23390, Loss: 3.9360, LR: 0.000368
2025-08-25 18:14:21,441 - INFO - Batch 14430/23390, Loss: 3.4462, LR: 0.000368
2025-08-25 18:14:22,959 - INFO - Batch 14440/23390, Loss: 3.6402, LR: 0.000368
2025-08-25 18:14:24,494 - INFO - Batch 14450/23390, Loss: 3.7145, LR: 0.000368
2025-08-25 18:14:26,022 - INFO - Batch 14460/23390, Loss: 3.4536, LR: 0.000368
2025-08-25 18:14:27,551 - INFO - Batch 14470/23390, Loss: 3.3140, LR: 0.000367
2025-08-25 18:14:29,077 - INFO - Batch 14480/23390, Loss: 3.4067, LR: 0.000367
2025-08-25 18:14:30,599 - INFO - Batch 14490/23390, Loss: 3.7828, LR: 0.000367
2025-08-25 18:14:32,121 - INFO - Batch 14500/23390, Loss: 3.5574, LR: 0.000367
2025-08-25 18:14:33,642 - INFO - Batch 14510/23390, Loss: 3.8125, LR: 0.000367
2025-08-25 18:14:35,164 - INFO - Batch 14520/23390, Loss: 3.5018, LR: 0.000367
2025-08-25 18:14:36,687 - INFO - Batch 14530/23390, Loss: 3.9838, LR: 0.000367
2025-08-25 18:14:38,208 - INFO - Batch 14540/23390, Loss: 3.8806, LR: 0.000366
2025-08-25 18:14:39,729 - INFO - Batch 14550/23390, Loss: 3.6923, LR: 0.000366
2025-08-25 18:14:41,253 - INFO - Batch 14560/23390, Loss: 3.6061, LR: 0.000366
2025-08-25 18:14:42,781 - INFO - Batch 14570/23390, Loss: 3.6107, LR: 0.000366
2025-08-25 18:14:44,304 - INFO - Batch 14580/23390, Loss: 3.5611, LR: 0.000366
2025-08-25 18:14:45,828 - INFO - Batch 14590/23390, Loss: 3.9129, LR: 0.000366
2025-08-25 18:14:47,350 - INFO - Batch 14600/23390, Loss: 3.9594, LR: 0.000366
2025-08-25 18:14:48,870 - INFO - Batch 14610/23390, Loss: 3.6229, LR: 0.000366
2025-08-25 18:14:50,391 - INFO - Batch 14620/23390, Loss: 3.5834, LR: 0.000365
2025-08-25 18:14:51,911 - INFO - Batch 14630/23390, Loss: 3.8145, LR: 0.000365
2025-08-25 18:14:53,432 - INFO - Batch 14640/23390, Loss: 3.8433, LR: 0.000365
2025-08-25 18:14:54,951 - INFO - Batch 14650/23390, Loss: 3.6126, LR: 0.000365
2025-08-25 18:14:56,477 - INFO - Batch 14660/23390, Loss: 3.6591, LR: 0.000365
2025-08-25 18:14:58,001 - INFO - Batch 14670/23390, Loss: 3.4875, LR: 0.000365
2025-08-25 18:14:59,527 - INFO - Batch 14680/23390, Loss: 3.8510, LR: 0.000365
2025-08-25 18:15:01,049 - INFO - Batch 14690/23390, Loss: 3.5627, LR: 0.000365
2025-08-25 18:15:02,572 - INFO - Batch 14700/23390, Loss: 3.6888, LR: 0.000364
2025-08-25 18:15:04,091 - INFO - Batch 14710/23390, Loss: 3.7126, LR: 0.000364
2025-08-25 18:15:05,610 - INFO - Batch 14720/23390, Loss: 3.6172, LR: 0.000364
2025-08-25 18:15:07,129 - INFO - Batch 14730/23390, Loss: 3.6245, LR: 0.000364
2025-08-25 18:15:08,652 - INFO - Batch 14740/23390, Loss: 3.3565, LR: 0.000364
2025-08-25 18:15:10,172 - INFO - Batch 14750/23390, Loss: 3.8784, LR: 0.000364
2025-08-25 18:15:11,691 - INFO - Batch 14760/23390, Loss: 3.9425, LR: 0.000364
2025-08-25 18:15:13,211 - INFO - Batch 14770/23390, Loss: 3.6925, LR: 0.000364
2025-08-25 18:15:14,731 - INFO - Batch 14780/23390, Loss: 3.7616, LR: 0.000364
2025-08-25 18:15:16,252 - INFO - Batch 14790/23390, Loss: 3.6663, LR: 0.000363
2025-08-25 18:15:17,770 - INFO - Batch 14800/23390, Loss: 3.8251, LR: 0.000363
2025-08-25 18:15:19,291 - INFO - Batch 14810/23390, Loss: 3.8348, LR: 0.000363
2025-08-25 18:15:20,814 - INFO - Batch 14820/23390, Loss: 3.4809, LR: 0.000363
2025-08-25 18:15:22,335 - INFO - Batch 14830/23390, Loss: 3.5991, LR: 0.000363
2025-08-25 18:15:23,857 - INFO - Batch 14840/23390, Loss: 3.7669, LR: 0.000363
2025-08-25 18:15:25,386 - INFO - Batch 14850/23390, Loss: 3.9456, LR: 0.000363
2025-08-25 18:15:26,916 - INFO - Batch 14860/23390, Loss: 3.6502, LR: 0.000363
2025-08-25 18:15:28,441 - INFO - Batch 14870/23390, Loss: 3.5938, LR: 0.000362
2025-08-25 18:15:29,960 - INFO - Batch 14880/23390, Loss: 3.4048, LR: 0.000362
2025-08-25 18:15:31,482 - INFO - Batch 14890/23390, Loss: 3.7848, LR: 0.000362
2025-08-25 18:15:33,004 - INFO - Batch 14900/23390, Loss: 3.7055, LR: 0.000362
2025-08-25 18:15:34,526 - INFO - Batch 14910/23390, Loss: 4.1792, LR: 0.000362
2025-08-25 18:15:36,046 - INFO - Batch 14920/23390, Loss: 3.3862, LR: 0.000362
2025-08-25 18:15:37,566 - INFO - Batch 14930/23390, Loss: 3.6677, LR: 0.000362
2025-08-25 18:15:39,087 - INFO - Batch 14940/23390, Loss: 3.8647, LR: 0.000362
2025-08-25 18:15:40,610 - INFO - Batch 14950/23390, Loss: 3.7659, LR: 0.000361
2025-08-25 18:15:42,131 - INFO - Batch 14960/23390, Loss: 3.4579, LR: 0.000361
2025-08-25 18:15:43,652 - INFO - Batch 14970/23390, Loss: 3.6876, LR: 0.000361
2025-08-25 18:15:45,175 - INFO - Batch 14980/23390, Loss: 3.7303, LR: 0.000361
2025-08-25 18:15:46,697 - INFO - Batch 14990/23390, Loss: 3.7543, LR: 0.000361
2025-08-25 18:15:48,217 - INFO - Batch 15000/23390, Loss: 3.6955, LR: 0.000361
2025-08-25 18:15:49,736 - INFO - Batch 15010/23390, Loss: 3.6605, LR: 0.000361
2025-08-25 18:15:51,256 - INFO - Batch 15020/23390, Loss: 3.5686, LR: 0.000361
2025-08-25 18:15:52,778 - INFO - Batch 15030/23390, Loss: 3.9220, LR: 0.000360
2025-08-25 18:15:54,300 - INFO - Batch 15040/23390, Loss: 3.6294, LR: 0.000360
2025-08-25 18:15:55,818 - INFO - Batch 15050/23390, Loss: 3.4846, LR: 0.000360
2025-08-25 18:15:57,344 - INFO - Batch 15060/23390, Loss: 3.5565, LR: 0.000360
2025-08-25 18:15:58,869 - INFO - Batch 15070/23390, Loss: 3.8612, LR: 0.000360
2025-08-25 18:16:00,399 - INFO - Batch 15080/23390, Loss: 3.7650, LR: 0.000360
2025-08-25 18:16:01,922 - INFO - Batch 15090/23390, Loss: 3.8842, LR: 0.000360
